#,SID,CID,BioAssay_Source,RankScore,Outcome,Xref,URL,Comment,DepositDate,"Activity Outcome","Activity Score","p450-cyp3a4-Potency_&#956;M","p450-cyp3a4-Curve_Description","p450-cyp3a4-Fit_LogAC50","p450-cyp3a4-Fit_HillSlope","p450-cyp3a4-Fit_R2","p450-cyp3a4-Fit_InfiniteActivity_%","p450-cyp3a4-Fit_ZeroActivity_%","p450-cyp3a4-Fit_CurveClass","p450-cyp3a4-Excluded_Points","p450-cyp3a4-Max_Response_%","p450-cyp3a4-Activity at 0.0007 uM_%","p450-cyp3a4-Activity at 0.00164 uM_%","p450-cyp3a4-Activity at 0.00366 uM_%","p450-cyp3a4-Activity at 0.00818 uM_%","p450-cyp3a4-Activity at 0.018 uM_%","p450-cyp3a4-Activity at 0.041 uM_%","p450-cyp3a4-Activity at 0.091 uM_%","p450-cyp3a4-Activity at 0.204 uM_%","p450-cyp3a4-Activity at 0.457 uM_%","p450-cyp3a4-Activity at 1.022 uM_%","p450-cyp3a4-Activity at 2.286 uM_%","p450-cyp3a4-Activity at 5.111 uM_%","p450-cyp3a4-Activity at 11.43 uM_%","p450-cyp3a4-Activity at 25.56 uM_%","p450-cyp3a4-Activity at 57.14 uM_%"
3401,4250100,3243958,"NCGC",,Unspecified,,,"",2009/07/08,2,43,4.46684,Partial curve; high efficacy,-5.35,1.1705,0.9994,-84.5729,7.0881,-2.1,1 0 0 0 0 0 0,-81.5073,,,-91.3165,,5.9202,,6.7316,,0.7978,,-21.7076,,-60.6931,,-81.5073
3402,4250079,3243941,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1.12202,Complete curve; high efficacy,-5.95,1.331,0.9883,-114.348,-7.475,-1.1,0 0 0 0 0 0 0,-115.769,,,-1.4665,,-17.8963,,-5.8953,,-33.1364,,-83.6815,,-108.758,,-115.769
3403,4250068,3243935,"NCGC",,Unspecified,,,"",2009/07/08,2,42,10,Partial curve; high efficacy,-5,1.1,0.9784,-101.475,-8.9017,-2.1,0 0 0 0 0 0 0,-89.4187,,,-12.2186,,-2.6907,,-7.3236,,-19.5912,,-19.9564,,-60.24,,-89.4187
3404,4250052,3243919,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.41254,Complete curve; high efficacy,-5.85,1.01,0.9996,-98.9255,3.0206,-1.1,0 0 0 0 0 0 0,-97.4122,,,2.3819,,1.2773,,-2.2261,,-22.4167,,-59.7862,,-86.6383,,-97.4122
3405,4250051,3243918,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; high efficacy,-4.9,1.2876,0.999,-92.6044,-0.2068,-2.1,0 0 0 0 0 0 0,-81.0066,,,-1.1996,,1.0618,,0.9628,,-0.9609,,-10.4784,,-43.9731,,-81.0066
3406,4250031,3243899,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.12202,Complete curve; high efficacy,-5.95,1,0.9991,-108.318,0.4267,-1.1,0 0 0 0 0 0 0,-105.662,,,-0.4924,,-0.0843,,-9.0138,,-29.3492,,-71.7257,,-100.64,,-105.662
3407,4249976,3243851,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.4163,0.9869,-81.3397,2.0442,-2.2,0 0 0 0 0 0 0,-71.0795,,,-0.2005,,2.4319,,0.9554,,8.0363,,-6.363,,-30.0878,,-71.0795
3408,4249967,3243842,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1,Complete curve; high efficacy,-6,1,0.9997,-110.883,5.7238,-1.1,0 0 0 0 0 0 0,-108.143,,,6.3328,,3.5609,,-3.9206,,-32.5492,,-75.2036,,-102.043,,-108.143
3409,4249966,3243841,"NCGC",,Unspecified,,,"",2009/07/08,2,44,3.98107,Partial curve; high efficacy,-5.4,1.01,0.9988,-105.878,5.2802,-2.1,0 0 0 0 0 0 0,-98.792,,,6.8121,,3.8437,,0.1863,,-4.59,,-34.1872,,-77.6406,,-98.792
3410,4249918,3243797,"NCGC",,Unspecified,,,"",2009/07/08,2,43,10,Partial curve; high efficacy,-5,0.8,0.9973,-120.664,4.58,-2.1,0 0 0 0 0 0 0,-95.8883,,,0.7776,,5.8893,,2.7913,,-3.257,,-26.4628,,-60.8098,,-95.8883
3411,4249916,3243795,"NCGC",,Unspecified,,,"",2009/07/08,2,84,4.46684,Complete curve; high efficacy,-5.35,1.2876,0.9998,-102.87,4.6576,-1.1,0 0 0 0 0 0 0,-98.2312,,,5.2713,,4.1997,,3.9141,,-0.3978,,-27.8664,,-79.0587,,-98.2312
3412,4249854,3243742,"NCGC",,Unspecified,,,"",2009/07/08,2,84,3.98107,Complete curve; high efficacy,-5.4,1.3437,0.9983,-103.76,0.5202,-1.1,0 0 0 0 0 0 0,-101.64,,,-0.9805,,2.4035,,-3.0893,,-3.3179,,-33.4124,,-82.2383,,-101.64
3413,4249823,5771455,"NCGC",,Unspecified,,,"",2009/07/08,2,84,3.16228,Complete curve; high efficacy,-5.5,1.6259,0.9981,-99.8479,-4.0856,-1.1,0 0 0 0 0 0 0,-99.6868,,,-5.0952,,-6.8857,,-1.9245,,-5.9208,,-39.8231,,-88.5052,,-99.6868
3414,4249803,3243701,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.07946,Partial curve; high efficacy,-5.15,1.21,0.9805,-96.5333,-4.6222,-2.1,0 0 0 0 0 0 0,-87.3603,,,-14.0588,,-0.3511,,-4.697,,-3.2355,,-24.1548,,-63.8478,,-87.3603
3415,4249800,3243698,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.99526,Complete curve; high efficacy,-5.7,1.21,0.9931,-116.827,-0.5815,-1.1,0 0 0 0 0 0 0,-111.893,,,4.4054,,-7.4233,,-2.2725,,-16.3527,,-67.5771,,-101.586,,-111.893
3416,4249773,3243676,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.25893,Complete curve; high efficacy,-5.9,1.21,0.991,-102.678,-8.1154,-1.1,0 0 0 0 0 0 0,-100.945,,,-1.3826,,-15.5737,,-11.4442,,-29.393,,-73.0948,,-97.0263,,-100.945
3417,4249708,3243623,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; high efficacy,-4.85,1,0.9968,-109.7,8,-2.1,0 0 0 0 0 0 0,-87.3631,,,9.927,,5.543,,8.1291,,7.1536,,-11.0393,,-44.0791,,-87.3631
3418,4249697,3243615,"NCGC",,Unspecified,,,"",2009/07/08,2,42,11.2202,Partial curve; high efficacy,-4.95,1.111,0.9996,-114.919,-3.6822,-2.1,0 0 0 0 0 0 0,-99.5158,,,-2.937,,-4.7429,,-4.5631,,-5.612,,-20.1536,,-59.1607,,-99.5158
3419,4249667,3243590,"NCGC",,Unspecified,,,"",2009/07/08,2,42,7.94328,Partial curve; partial efficacy,-5.1,0.7,0.9908,-81.3799,0.6013,-2.2,0 0 0 0 0 0 0,-64.9844,,,4.0022,,-3.3399,,-3.5135,,-11.8161,,-21.0886,,-46.2442,,-64.9844
3420,4249581,3243514,"NCGC",,Unspecified,,,"",2009/07/08,2,63,3.54813,Complete curve; partial efficacy,-5.45,1.2876,0.9993,-79.9123,1.4903,-1.2,0 0 0 0 0 0 0,-77.435,,,0.8856,,1.1936,,2.6622,,-4.6104,,-28.48,,-64.9109,,-77.435
3421,4249574,3243508,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.94328,Partial curve; high efficacy,-5.1,1.1,0.9953,-105.461,2.5116,-2.1,0 0 0 0 0 0 0,-94.1628,,,3.0881,,6.3005,,0.7605,,-6.3835,,-16.9191,,-62.6061,,-94.1628
3422,4249561,3243496,"NCGC",,Unspecified,,,"",2009/07/08,2,42,10,Partial curve; high efficacy,-5,0.8,0.9972,-102.131,6.528,-2.1,0 0 0 0 0 0 0,-80.9893,,,8.4504,,3.1821,,3.1176,,0.2092,,-20.1954,,-49.8815,,-80.9893
3423,4249559,3243494,"NCGC",,Unspecified,,,"",2009/07/08,2,43,5.01187,Partial curve; high efficacy,-5.3,0.9,0.9965,-99.2644,6.5797,-2.1,0 0 0 0 0 0 0,-90.9208,,,7.4849,,4.6515,,5.8165,,-7.6712,,-25.3544,,-65.2438,,-90.9208
3424,4249546,3243485,"NCGC",,Unspecified,,,"",2009/07/08,2,40,25.1189,Partial curve; partial efficacy,-4.6,1.3437,0.9915,-90.6,1.9586,-2.2,0 0 0 0 0 0 0,-69.2155,,,6.1985,,-1.0898,,3.3141,,2.0465,,-3.6139,,-21.2345,,-69.2155
3425,4249509,3243454,"NCGC",,Unspecified,,,"",2009/07/08,2,92,0.1,Complete curve; high efficacy,-7,1.111,0.9996,-102.941,2.5217,-1.1,0 0 0 0 0 0 0,-103.878,,,-0.4834,,-11.8432,,-46.6512,,-87.6261,,-98.8558,,-102.665,,-103.878
3426,4249498,3243443,"NCGC",,Unspecified,,,"",2009/07/08,2,63,3.54813,Complete curve; partial efficacy,-5.45,1.111,0.9981,-74.019,9.5,-1.2,0 0 0 0 0 0 0,-69.6572,,,8.1567,,11.7357,,8.1921,,0.1771,,-21.6618,,-57.3868,,-69.6572
3427,4249489,2872630,"NCGC",,Unspecified,,,"",2009/07/08,2,40,19.9526,Partial curve; partial efficacy,-4.7,1.21,0.9661,-94.7194,-12.2531,-2.2,0 0 0 0 0 0 0,-78.9328,,,-4.8726,,-12.4973,,-13.8541,,-18.5214,,-21.539,,-35.3939,,-78.9328
3428,4249488,3243433,"NCGC",,Unspecified,,,"",2009/07/08,2,45,2.81838,Partial curve; high efficacy,-5.55,1.21,0.9849,-101.751,-10.2927,-2.1,0 0 0 0 0 0,-87.3993,,,-15.6385,,-3.6844,,-12.1885,,-20.1611,,-50.4029,,-87.3993,,
3429,4249467,3243415,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; high efficacy,-4.9,1.2876,0.9973,-98.9622,-1.355,-2.1,0 0 0 0 0 0 0,-87.4081,,,1.1421,,-2.0402,,-4.536,,-2.9803,,-11.4605,,-46.0621,,-87.4081
3430,4249458,3243410,"NCGC",,Unspecified,,,"",2009/07/08,2,83,3.54813,Complete curve; high efficacy,-5.45,2.6384,0.9943,-79.7371,3.9308,-1.1,0 0 0 0 0 0 0,-83.2873,,,2.3342,,8.0971,,2.8718,,1.3166,,-15.6992,,-72.5349,,-83.2873
3431,4249453,3243405,"NCGC",,Unspecified,,,"",2009/07/08,2,40,25.1189,Partial curve; high efficacy,-4.6,1.1,0.9274,-100.427,-31.511,-2.1,0 0 1 0 0 0 0,-81.4379,,,-24.4248,,-30.1483,,-45.239,,-42.0733,,-35.2424,,-50.0355,,-81.4379
3432,4249447,609231,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.07946,Partial curve; high efficacy,-5.15,1.4787,0.9976,-97.9519,1.2149,-2.1,0 0 0 0 0 0 0,-93.7994,,,4.0512,,1.5714,,-2.1775,,0.5926,,-15.0911,,-63.8655,,-93.7994
3433,4249445,3243398,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1.7885,0.9885,-80.6667,2.3394,-2.2,0 0 0 0 0 0 0,-74.9899,,,2.9111,,1.7416,,8.2217,,-2.1613,,-2.5999,,-29.7985,,-74.9899
3434,4249415,3243373,"NCGC",,Unspecified,,,"",2009/07/08,2,42,6.30957,Partial curve; partial efficacy,-5.2,1.21,0.9986,-83.4778,-0.9349,-2.2,0 0 0 0 0 0 0,-75.7772,,,-0.3247,,-1.611,,-2.0577,,-3.653,,-18.6236,,-56.3279,,-75.7772
3435,4249413,6603654,"NCGC",,Unspecified,,,"",2009/07/08,2,43,5.01187,Partial curve; high efficacy,-5.3,1,0.9961,-91.4783,21.5214,-2.1,0 0 0 0 0 0 0,-85.1992,,,22.4076,,22.369,,21.5963,,7.6338,,-13.6347,,-54.1613,,-85.1992
3436,4249400,3243358,"NCGC",,Unspecified,,,"",2009/07/08,2,40,28.1838,Partial curve; partial efficacy,-4.55,1.9887,0.9576,-82.8934,-1.3571,-2.2,0 0 0 0 0 0 0,-66.6969,,,-0.8133,,1.5124,,6.8738,,-10.2911,,-3.5189,,-12.9628,,-66.6969
3437,4249354,3243318,"NCGC",,Unspecified,,,"",2009/07/08,2,42,7.94328,Partial curve; high efficacy,-5.1,1.1,0.9979,-97.0336,11.0086,-2.1,0 0 0 0 0 0 0,-86.2822,,,9.9783,,9.1974,,13.7957,,5.435,,-10.9617,,-52.7358,,-86.2822
3438,4249341,686110,"NCGC",,Unspecified,,,"",2009/07/08,2,40,17.7828,Partial curve; partial efficacy,-4.75,2.0479,0.9988,-75.0449,3.2038,-2.2,0 0 0 0 0 0 0,-68.5406,,,2.0464,,4.4215,,3.2506,,1.7669,,2.6849,,-19.4798,,-68.5406
3439,4249316,3243287,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.94328,Partial curve; high efficacy,-5.1,1.1,0.9934,-111.391,-9.2038,-2.1,0 0 0 0 0 0 0,-100.174,,,-12.7831,,-3.3513,,-10.5668,,-15.1831,,-29.7411,,-71.5648,,-100.174
3440,4249311,3243283,"NCGC",,Unspecified,,,"",2009/07/08,2,43,6.30957,Partial curve; high efficacy,-5.2,0.8,0.9952,-103.268,4.8206,-2.1,0 0 0 0 0 0 0,-88.4069,,,3.0621,,2.1497,,3.3867,,-3.4668,,-31.8888,,-59.9087,,-88.4069
3441,4249273,2052768,"NCGC",,Unspecified,,,"",2009/07/08,2,40,28.1838,Partial curve; partial efficacy,-4.55,1.7885,0.9712,-77.7799,-5.3495,-2.2,0 0 0 0 0 0 0,-61.6087,,,1.8864,,-10.1264,,-5.8291,,-6.5702,,-7.1216,,-17.4444,,-61.6087
3442,4249269,694194,"NCGC",,Unspecified,,,"",2009/07/08,2,42,8.91251,Partial curve; partial efficacy,-5.05,0.9,0.995,-77.1045,3.6054,-2.2,0 0 0 0 0 0 0,-63.5961,,,4.2956,,2.47,,3.7714,,-5.0042,,-12.7097,,-42.5521,,-63.5961
3443,4249223,3243207,"NCGC",,Unspecified,,,"",2009/07/08,2,43,6.30957,Partial curve; high efficacy,-5.2,1.21,0.9949,-101.909,2.284,-2.1,0 0 0 0 0 0 0,-92.6608,,,-2.2317,,4.499,,1.2734,,1.4608,,-22.9357,,-69.2017,,-92.6608
3444,4249197,958894,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,2.1876,0.9993,-75.9237,-2.1505,-2.2,0 0 0 0 0 0 0,-72.6698,,,-2.0786,,-3.0714,,-2.3802,,-0.8032,,-2.8697,,-30.5568,,-72.6698
3445,4249123,3243117,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,1.3437,0.989,-100.024,5.0688,-2.1,0 0 0 0 0 0 0,-88.2958,,,-1.7096,,10.3282,,3.956,,6.4824,,-5.9481,,-42.5622,,-88.2958
3446,4249121,3243115,"NCGC",,Unspecified,,,"",2009/07/08,2,40,25.1189,Partial curve; high efficacy,-4.6,1.3437,0.9918,-105.956,1.8895,-2.1,0 0 0 0 0 0 0,-81.1212,,,4.8474,,-1.2987,,4.9839,,2.0289,,-5.9855,,-25.0674,,-81.1212
3447,4249088,5764634,"NCGC",,Unspecified,,,"",2009/07/08,2,42,7.94328,Partial curve; high efficacy,-5.1,1.21,0.9963,-88.759,-0.652,-2.1,0 0 0 0 0 0 0,-80.0892,,,-3.1599,,1.4306,,-1.5901,,-0.5526,,-16.9073,,-55.9241,,-80.0892
3448,4249079,3243076,"NCGC",,Unspecified,,,"",2009/07/08,2,85,3.54813,Complete curve; high efficacy,-5.45,1.6259,0.9993,-109.348,-2.8849,-1.1,0 0 0 0 0 0 0,-108.956,,,-1.9582,,-2.4593,,-5.4994,,-5.6431,,-38.3171,,-94.2968,,-108.956
3449,4249017,3243023,"NCGC",,Unspecified,,,"",2009/07/08,2,42,8.91251,Partial curve; high efficacy,-5.05,1.21,0.9813,-107.85,-12.4773,-2.1,0 0 0 0 0 0 0,-97.1752,,,-15.2348,,-4.7816,,-14.1517,,-21.9324,,-24.7043,,-67.7012,,-97.1752
3450,4249014,3243020,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1.2876,0.9932,-71.7674,8,-2.2,0 0 0 0 0 0 0,-62.8918,,,11.1616,,9.778,,5.3744,,5.2398,,-0.1704,,-26.0799,,-62.8918
3451,4249008,3243014,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.07946,Partial curve; high efficacy,-5.15,1,0.9987,-111.018,4.1072,-2.1,0 0 0 0 0 0 0,-98.9324,,,2.2154,,3.5762,,3.7485,,-0.9344,,-25.2141,,-65.4246,,-98.9324
3452,4248990,2804810,"NCGC",,Unspecified,,,"",2009/07/08,2,89,0.398107,Complete curve; high efficacy,-6.4,1.4163,0.9962,-99.2975,0,-1.1,0 0 0 0 0 0 0,-100.915,,,2.8955,,-6.5484,,-8.7432,,-55.1465,,-89.7454,,-98.8014,,-100.915
3453,4248987,3242996,"NCGC",,Unspecified,,,"",2009/07/08,2,84,4.46684,Complete curve; high efficacy,-5.35,1.3987,0.9963,-107.158,-0.5339,-1.1,0 0 0 0 0 0 0,-104.426,,,-0.3503,,-5.5165,,2.3545,,-2.142,,-31.2033,,-84.0495,,-104.426
3454,4248986,3242995,"NCGC",,Unspecified,,,"",2009/07/08,2,84,3.54813,Complete curve; high efficacy,-5.45,1.1,0.9951,-91.0522,-2.8684,-1.1,0 0 0 0 0 0 0,-85.6659,,,-0.7289,,-2.4515,,-5.4427,,-14.9366,,-33.4781,,-74.3838,,-85.6659
3455,4248974,3242983,"NCGC",,Unspecified,,,"",2009/07/08,2,42,11.2202,Partial curve; high efficacy,-4.95,1.4781,0.9937,-91.1256,-0.6847,-2.1,0 0 0 0 0,-83.7233,,,,,,,-4.1402,,3.1233,,-9.5713,,-46.369,,-83.7233
3456,4248969,3242978,"NCGC",,Unspecified,,,"",2009/07/08,2,40,28.1838,Partial curve; partial efficacy,-4.55,1.7529,0.99,-95.4847,4.4694,-2.2,0 0 0 0 0 0 0,-72.8529,,,-0.6876,,6.955,,7.7583,,5.439,,1.0403,,-13.0893,,-72.8529
3457,4248944,5771437,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; high efficacy,-4.85,1.6924,0.9949,-88.9115,-0.8988,-2.1,0 0 0 0 0 0 0,-81.5085,,,2.4792,,-4.1696,,1.2781,,-2.7169,,-4.9787,,-36.704,,-81.5085
3458,4248935,3242946,"NCGC",,Unspecified,,,"",2009/07/08,2,85,3.16228,Complete curve; high efficacy,-5.5,1.7137,0.9958,-100.581,-3.5397,-1.1,0 0 0 0 0 0 0,-99.4095,,,-4.1717,,1.7246,,-6.8204,,-9.3133,,-37.7401,,-92.3523,,-99.4095
3459,4248885,3242906,"NCGC",,Unspecified,,,"",2009/07/08,2,40,19.9526,Partial curve; high efficacy,-4.7,1.331,0.9472,-96.2418,-13.6251,-2.1,0 1 0 0 0 0 0,-83.4799,,,-13.4616,,-36.1097,,-16.7798,,-4.7974,,-27.7856,,-37.8779,,-83.4799
3460,4248861,3242883,"NCGC",,Unspecified,,,"",2009/07/08,2,85,2.23872,Complete curve; high efficacy,-5.65,1.6266,0.9988,-95.2288,0.3146,-1.1,0 0 0 0 0 0 0,-95.1906,,,0.1807,,-2.7677,,1.6629,,-6.3067,,-47.5966,,-88.7241,,-95.1906
3461,4248854,3242877,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1,0.9883,-92.7833,9,-2.2,0 0 0 0 0 0 0,-73.6588,,,10.0639,,5.6422,,14.196,,5.0924,,-9.3767,,-34.0885,,-73.6588
3462,4248818,3242845,"NCGC",,Unspecified,,,"",2009/07/08,2,85,2.51189,Complete curve; high efficacy,-5.6,0.9,0.9626,-104.85,-3.8663,-1.1,0 0 0 0 0 0 0,-95.4032,,,3.26,,-19.79,,-1.2957,,-21.4696,,-53.4151,,-83.0098,,-95.4032
3463,4248812,3242840,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.6259,0.9937,-76.2914,-1.1439,-2.2,0 0 0 0 0 0 0,-69.5294,,,-0.7292,,0.4206,,1.9095,,-2.0135,,-7.5865,,-28.9768,,-69.5294
3464,4248772,3242805,"NCGC",,Unspecified,,,"",2009/07/08,2,84,5.01187,Complete curve; high efficacy,-5.3,1.3987,0.9934,-100.277,-6.7668,-1.1,0 0 0 0 0 0 0,-99.3064,,,-12.3023,,-5.3895,,-4.851,,-6.4465,,-32.5611,,-77.836,,-99.3064
3465,4248764,3242798,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,0.7,0.9669,-83.3992,16.181,-2.2,0 0 0 0 0,-62.6819,,,,,,,19.1282,,0.5644,,-7.4697,,-27.1508,,-62.6819
3466,4248748,3242785,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.07946,Partial curve; high efficacy,-5.15,1.331,0.9715,-109.347,-1.5467,-2.1,0 0 0 0 0 0 0,-99.2853,,,-15.8024,,3.8272,,3.4765,,-2.4215,,-18.9038,,-72.807,,-99.2853
3467,4248739,3242777,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; high efficacy,-4.85,1.6259,0.9798,-94.691,3.6886,-2.1,0 0 0 0 0 0 0,-86.9281,,,-5.0263,,4.7274,,7.0459,,9.2993,,-4.5539,,-34.3043,,-86.9281
3468,4248726,3242766,"NCGC",,Unspecified,,,"",2009/07/08,2,91,0.223872,Complete curve; high efficacy,-6.65,4.9549,0.9983,-103.779,15.7352,-1.1,1 0 0 0 1 0 0,-101.937,,,-88.9933,,12.3033,,17.4099,,-102.072,,12.9234,,-103.63,,-101.937
3469,4248720,599987,"NCGC",,Unspecified,,,"",2009/07/08,2,42,7.94328,Partial curve; partial efficacy,-5.1,0.6,0.9738,-93.714,22.6076,-2.2,0 0 0 0 0,-70.4156,,,,,,,21.7373,,-1.9757,,-13.5136,,-37.1548,,-70.4156
3470,4248703,3242749,"NCGC",,Unspecified,,,"",2009/07/08,2,89,0.794328,Complete curve; high efficacy,-6.1,1.2221,0.9998,-117.415,-8.337,-1.1,0 0 0 0 0,-117.294,,,,,,,-15.826,,-45.0161,,-93.096,,-113.985,,-117.294
3471,4248690,3242738,"NCGC",,Unspecified,,,"",2009/07/08,2,42,11.2202,Partial curve; high efficacy,-4.95,1,0.9992,-108.002,5.7178,-2.1,0 0 0 0 0 0 0,-89.7662,,,5.447,,4.1601,,5.8779,,2.0792,,-14.8762,,-50.9234,,-89.7662
3472,4248664,3242716,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.58489,Complete curve; high efficacy,-5.8,1,0.999,-110.01,4.967,-1.1,0 0 0 0 0 0 0,-105.472,,,4.1244,,4.9046,,0.0284,,-22.8002,,-62.2601,,-97.9524,,-105.472
3473,4248663,3242715,"NCGC",,Unspecified,,,"",2009/07/08,2,40,28.1838,Partial curve; partial efficacy,-4.55,1.6259,0.983,-77.9162,-5.883,-2.2,0 0 0 0 0 0 0,-60.8653,,,-2.0877,,-7.0149,,-3.7549,,-10.282,,-8.9495,,-18.6049,,-60.8653
3474,4248661,70766,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.94328,Partial curve; high efficacy,-5.1,1,0.9944,-102.637,-6.2685,-2.1,0 0 0 0 0 0 0,-90.3664,,,-8.6559,,-3.3926,,-10.4024,,-8.558,,-29.8524,,-63.0864,,-90.3664
3475,4248659,5373998,"NCGC",,Unspecified,,,"",2009/07/08,2,64,1.99526,Complete curve; partial efficacy,-5.7,1.21,0.983,-69.7967,1.4647,-1.2,0 0 0 0 0 0 0,-72.137,,,2.3913,,-4.8883,,3.2165,,-6.6385,,-40.0155,,-57.3828,,-72.137
3476,4248655,3242710,"NCGC",,Unspecified,,,"",2009/07/08,2,42,3.54813,Partial curve; partial efficacy,-5.45,2.9523,0.9646,-62.6614,-3.0041,-2.2,0 0 0 0 0 0,-60.9712,,,-6.548,,4.0693,,-0.7922,,-8.674,,-14.9279,,-60.9712,,
3477,4248612,2992168,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.7137,0.9912,-77.7557,-8.12,-2.2,0 0 0 0 0 0 0,-71.2244,,,-10.2769,,-7.6819,,-4.0887,,-8.5548,,-13.3537,,-32.3772,,-71.2244
3478,4248584,3242650,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.891251,Complete curve; high efficacy,-6.05,4.4495,0.9999,-104.25,19.7799,-1.1,1 0 0 0 0 1 0,-103.873,,,-88.9803,,19.2461,,19.7514,,14.367,,-102.705,,12.7969,,-103.873
3479,4248573,5771432,"NCGC",,Unspecified,,,"",2009/07/08,2,42,11.2202,Partial curve; high efficacy,-4.95,0.8,0.9946,-111.19,3.8929,-2.1,0 0 0 0 0 0 0,-87.0629,,,5.0796,,1.0379,,4.5957,,-8.6579,,-19.0109,,-53.8975,,-87.0629
3480,4248565,3242631,"NCGC",,Unspecified,,,"",2009/07/08,2,40,22.3872,Partial curve; partial efficacy,-4.65,1.4163,0.9933,-90.0259,1.0849,-2.2,0 0 0 0 0 0 0,-70.9257,,,-1.6162,,3.2249,,2.444,,2.7409,,-5.6679,,-23.5332,,-70.9257
3481,4248549,3242617,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1,Complete curve; high efficacy,-6,1.2221,0.9994,-111.985,-1.7965,-1.1,0 0 0 0 0 0 0,-112.335,,,-1.0333,,-4.8671,,-6.3114,,-32.6553,,-82.2192,,-106.139,,-112.335
3482,4248530,3242598,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,1.4781,0.9958,-101.274,0.0643,-2.1,0 0 0 0 0 0 0,-92.6746,,,1.6827,,-2.6431,,0.5634,,1.2036,,-10.6751,,-44.4944,,-92.6746
3483,4248461,3242530,"NCGC",,Unspecified,,,"",2009/07/08,2,44,3.98107,Partial curve; partial efficacy,-5.4,1.2475,0.9852,-92.0941,-2.9781,-2.2,0 0 0 0 0 0,-74.4626,,,-0.9825,,-6.7899,,0.3187,,-12.4651,,-29.7071,,-74.4626,,
3484,4248431,3242503,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,2.3332,0.9906,-71.1521,2.2417,-2.2,0 0 0 0 0 0 0,-68.6893,,,1.5887,,-1.8923,,3.4898,,6.4777,,0.8595,,-22.631,,-68.6893
3485,4248419,866705,"NCGC",,Unspecified,,,"",2009/07/08,2,84,3.54813,Complete curve; high efficacy,-5.45,1.9282,0.9981,-95.8042,3.068,-1.1,0 0 0 0 0 0 0,-95.1769,,,0.657,,7.0905,,2.5481,,1.4835,,-27.2439,,-86.0704,,-95.1769
3486,4248417,3242491,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.99526,Complete curve; high efficacy,-5.7,1.4641,0.9954,-110.47,-3.7662,-1.1,0 0 0 0 0 0 0,-104.642,,,-4.5513,,-3.9774,,-4.4935,,-11.7447,,-66.3121,,-99.7044,,-104.642
3487,4248397,3242474,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1.7529,0.9958,-67.8596,4.0083,-2.2,0 0 0 0 0 0 0,-62.3691,,,2.8798,,7.4643,,2.4371,,4.5034,,0.806,,-26.0061,,-62.3691
3488,4248345,3242433,"NCGC",,Unspecified,,,"",2009/07/08,2,42,10,Partial curve; partial efficacy,-5,1.3723,0.9902,-82.2464,2.9062,-2.2,0 0 0 0 0 0 0,-75.2053,,,1.1026,,-1.0895,,5.792,,6.6707,,-8.7572,,-42.7131,,-75.2053
