#,SID,CID,BioAssay_Source,RankScore,Outcome,Xref,URL,Comment,DepositDate,"Activity Outcome","Activity Score","p450-cyp1a2-Potency_&#956;M","p450-cyp1a2-Curve_Description","p450-cyp1a2-Fit_LogAC50","p450-cyp1a2-Fit_HillSlope","p450-cyp1a2-Fit_R2","p450-cyp1a2-Fit_InfiniteActivity_%","p450-cyp1a2-Fit_ZeroActivity_%","p450-cyp1a2-Fit_CurveClass","p450-cyp1a2-Excluded_Points","p450-cyp1a2-Max_Response","p450-cyp1a2-Activity at 0.0007 uM_%","p450-cyp1a2-Activity at 0.00160 uM_%","p450-cyp1a2-Activity at 0.00368 uM_%","p450-cyp1a2-Activity at 0.00820 uM_%","p450-cyp1a2-Activity at 0.018 uM_%","p450-cyp1a2-Activity at 0.041 uM_%","p450-cyp1a2-Activity at 0.091 uM_%","p450-cyp1a2-Activity at 0.204 uM_%","p450-cyp1a2-Activity at 0.457 uM_%","p450-cyp1a2-Activity at 1.022 uM_%","p450-cyp1a2-Activity at 2.286 uM_%","p450-cyp1a2-Activity at 5.111 uM_%","p450-cyp1a2-Activity at 11.43 uM_%","p450-cyp1a2-Activity at 25.56 uM_%","p450-cyp1a2-Activity at 57.14 uM_%"
2311,14735982,871656,"NCGC",,Unspecified,,,"",2009/07/08,2,41,17.7828,Partial curve; high efficacy,-4.75,2.3332,0.957,-116.792,10.2856,-2.1,0 0 0 0 0 0 0,-108.041,,,2.8368,,20.5294,,-6.0558,,19.1716,,13.677,,-22.5014,,-108.041
2312,14735967,2188922,"NCGC",,Unspecified,,,"",2009/07/08,2,63,1.99526,Complete curve; partial efficacy,-5.7,1.6266,0.9672,-59.1861,12.3055,-1.2,0 1 0 0 0 0 0,-61.8217,,,14.247,,39.8652,,3.2693,,14.2885,,-28.5827,,-49.5699,,-61.8217
2313,14735727,2723842,"NCGC",,Unspecified,,,"",2009/07/08,2,64,1.99526,Complete curve; partial efficacy,-5.7,1,0.9962,-74.479,10,-1.2,0 0 0 0 0 0 0,-72.2684,,,7.2334,,12.8697,,3.7246,,-4.8135,,-35.1074,,-61.8406,,-72.2684
2314,14735717,4145829,"NCGC",,Unspecified,,,"",2009/07/08,2,44,4.46684,Partial curve; high efficacy,-5.35,1.01,0.9991,-96.7262,4.2525,-2.1,0 0 0 0 0 0 0,-89.7678,,,5.1831,,3.9181,,1.3813,,-5.6484,,-27.6254,,-69.4589,,-89.7678
2315,14735716,4115421,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; high efficacy,-4.8,1.6259,0.9815,-95.3371,4.6259,-2.1,0 0 0 0 0 0 0,-87.5711,,,9.9106,,9.3113,,6.1616,,-2.7917,,-4.51,,-32.3434,,-87.5711
2316,14735690,4117725,"NCGC",,Unspecified,,,"",2009/07/08,2,85,1.58489,Complete curve; high efficacy,-5.8,1.2475,0.9991,-85.9047,-0.1148,-1.1,0 0 0 0 0 0 0,-85.6891,,,0.4591,,0.0459,,-4.5808,,-13.6883,,-52.9069,,-78.7936,,-85.6891
2317,14735686,741509,"NCGC",,Unspecified,,,"",2009/07/08,2,42,11.2202,Partial curve; high efficacy,-4.95,1.5386,0.9983,-89.9562,1.0113,-2.1,0 0 0 0 0 0 0,-82.6671,,,0.8301,,1.5322,,-1.5217,,2.2198,,-6.4192,,-46.0282,,-82.6671
2318,14735681,221599,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1.2876,0.9906,-87.6568,9,-2.2,0 0 0 0 0 0 0,-75.5473,,,4.9075,,9.3942,,7.6622,,13.9058,,-2.6725,,-36.0722,,-75.5473
2319,14735525,741078,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; high efficacy,-4.8,1.3443,0.9824,-95.2407,1.0648,-2.1,0 0 0 0 0 0 0,-83.0633,,,5.6417,,3.2059,,-5.5608,,2.5035,,-10.0588,,-33.7335,,-83.0633
2320,14735504,5207438,"NCGC",,Unspecified,,,"",2009/07/08,2,63,3.54813,Complete curve; partial efficacy,-5.45,2.6384,0.9846,-76.7435,10.5,-1.2,0 0 0 0 0 0 0,-78.4667,,,20.699,,5.803,,10.6477,,5.7606,,-10.9693,,-70.7928,,-78.4667
2321,14735501,7564,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1.1705,0.9896,-88.7378,10.5,-2.2,0 0 0 0 0 0 0,-74.3648,,,9.631,,7.314,,8.0763,,15.531,,-3.0337,,-35.7316,,-74.3648
2322,14735491,3941062,"NCGC",,Unspecified,,,"",2009/07/08,2,85,2.81838,Complete curve; high efficacy,-5.55,1,0.9983,-96.5776,6.5702,-1.1,0 0 0 0 0 0 0,-91.3147,,,4.382,,7.2811,,4.6698,,-9.2355,,-37.3671,,-77.8239,,-91.3147
2323,14735464,6851990,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,1,0.9949,-101.811,-0.5397,-2.1,0 0 0 0 0 0 0,-84.8425,,,0.5542,,-1.435,,-3.475,,-1.661,,-18.5801,,-45.3737,,-84.8425
2324,14735444,4412075,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1.12202,Complete curve; high efficacy,-5.95,0.9,0.9998,-118.905,6.6622,-1.1,0 0 0 0 0 0 0,-115.238,,,5.8926,,2.4494,,-4.4963,,-31.4325,,-76.0235,,-104.528,,-115.238
2325,14735346,3685735,"NCGC",,Unspecified,,,"",2009/07/08,2,85,2.23872,Complete curve; high efficacy,-5.65,1.331,0.9954,-96.1367,4.0341,-1.1,0 0 0 0 0 0 0,-92.3002,,,8.5517,,0.7146,,-0.8716,,-5.4999,,-46.7203,,-86.5167,,-92.3002
2326,14735343,9550680,"NCGC",,Unspecified,,,"",2009/07/08,2,41,10,Partial curve; partial efficacy,-5,2.1876,0.9807,-76.5303,7.5,-2.2,0 0 0 0 0 0 0,-75.4124,,,1.0006,,13.8787,,2.3087,,11.6225,,4.7185,,-39.9478,,-75.4124
2327,14735339,3469946,"NCGC",,Unspecified,,,"",2009/07/08,2,64,2.23872,Complete curve; partial efficacy,-5.65,1.5095,0.9967,-80.446,12,-1.2,0 0 0 0 0 0 0,-79.1217,,,9.7572,,10.3394,,16.1044,,3.4974,,-34.3262,,-74.3578,,-79.1217
2328,14735338,732499,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,0.9,0.9926,-80.1847,6.5,-2.2,0 0 0 0 0 0 0,-63.8325,,,6.7164,,7.8808,,3.7642,,5.2799,,-10.3989,,-30.7725,,-63.8325
2329,14735336,9550679,"NCGC",,Unspecified,,,"",2009/07/08,2,89,0.141254,Complete curve; high efficacy,-6.85,0.9,0.9914,-82.2435,4.7209,-1.1,0 0 0 0 0 0 0,-80.6681,,,4.9138,,-12.863,,-26.3755,,-61.7105,,-76.4943,,-79.9281,,-80.6681
2330,14735335,3528369,"NCGC",,Unspecified,,,"",2009/07/08,2,93,0.112202,Complete curve; high efficacy,-6.95,4.095,0.9972,-114.055,1.1921,-1.1,0 0 0 0 0 0 0,-117.398,,,1.8148,,-0.4377,,-32.7531,,-107.803,,-115.223,,-115.921,,-117.398
2331,14735331,1556129,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.77828,Complete curve; high efficacy,-5.75,1.1,0.9946,-106.412,18.1859,-1.1,0 0 0 0 0 0 0,-98.7801,,,22.459,,14.9001,,10.4049,,-4.3667,,-49.3085,,-96.3663,,-98.7801
2332,14735328,3107691,"NCGC",,Unspecified,,,"",2009/07/08,2,65,1.12202,Complete curve; partial efficacy,-5.95,1.7885,0.9572,-70.7171,24.2707,-1.2,0 0 0 0 0 0 0,-71.5157,,,36.3542,,28.1059,,3.9591,,11.3703,,-51.3523,,-67.3067,,-71.5157
2333,14735326,2990464,"NCGC",,Unspecified,,,"",2009/07/08,2,85,2.81838,Complete curve; high efficacy,-5.55,1.3443,0.9992,-98.1924,10.7537,-1.1,0 0 0 0 0 0 0,-95.2692,,,12.2683,,9.0686,,10.8785,,1.8756,,-36.2556,,-85.4243,,-95.2692
2334,14735228,3400701,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; high efficacy,-4.8,1.6259,0.997,-92.6271,3.0215,-2.1,0 0 0 0 0 0 0,-84.6535,,,1.3162,,4.9171,,4.5174,,3.5483,,-2.8352,,-32.8425,,-84.6535
2335,14735181,1269684,"NCGC",,Unspecified,,,"",2009/07/08,2,84,4.46684,Complete curve; high efficacy,-5.35,1.3987,0.9993,-94.7064,5.5256,-1.1,0 0 0 0 0 0 0,-92.6079,,,4.0761,,5.8411,,6.8792,,0.9575,,-22.1064,,-72.9979,,-92.6079
2336,14735180,2192957,"NCGC",,Unspecified,,,"",2009/07/08,2,43,8.91251,Partial curve; high efficacy,-5.05,1.331,0.9701,-121.265,-9.6618,-2.1,0 0 0 0 0 0 0,-110.053,,,-10.3717,,-19.2863,,3.615,,-15.4325,,-22.6656,,-76.4436,,-110.053
2337,14735115,2883188,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1.2475,0.9808,-82.3012,19.7542,-2.2,0 0 0 0 0 0 0,-68.5843,,,16.7811,,16.8281,,28.9577,,16.9429,,5.9359,,-22.3168,,-68.5843
2338,14735114,878889,"NCGC",,Unspecified,,,"",2009/07/08,2,91,0.223872,Complete curve; high efficacy,-6.65,1,0.9946,-102.617,19.373,-1.1,0 0 0 0 0 0 0,-102.179,,,22.8078,,3.1348,,-13.1333,,-64.1118,,-91.5019,,-99.5141,,-102.179
2339,14735112,2266182,"NCGC",,Unspecified,,,"",2009/07/08,2,42,7.07946,Partial curve; partial efficacy,-5.15,0.9,0.9586,-75.0275,6.7485,-2.2,0 0 0 0 0 0 0,-65.4371,,,0.0769,,5.4514,,7.3219,,9.5927,,-22.1377,,-38.8332,,-65.4371
2340,14735111,1366678,"NCGC",,Unspecified,,,"",2009/07/08,2,87,0.794328,Complete curve; high efficacy,-6.1,1.111,0.9859,-99.007,14.1223,-1.1,0 0 0 0 0 0 0,-98.1973,,,19.4886,,11.58,,-5.1576,,-17.6451,,-76.8852,,-92.3756,,-98.1973
2341,14735110,1366848,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.794328,Complete curve; high efficacy,-6.1,1.7137,0.9972,-111.93,-0.5664,-1.1,0 0 0 0 0 0 0,-111.212,,,-0.9522,,-4.4523,,2.0749,,-33.8051,,-96.1907,,-110.908,,-111.212
2342,14735091,976348,"NCGC",,Unspecified,,,"",2009/07/08,2,42,7.94328,Partial curve; partial efficacy,-5.1,1.331,0.9945,-74.6165,13.2842,-2.2,0 0 0 0 0 0 0,-68.3734,,,9.4103,,17.3107,,11.3783,,12.402,,-1.3796,,-40.9632,,-68.3734
2343,14735083,1625297,"NCGC",,Unspecified,,,"",2009/07/08,2,44,4.46684,Partial curve; high efficacy,-5.35,1.01,0.9953,-94.5699,6.0797,-2.1,0 0 0 0 0 0 0,-88.2586,,,10.1464,,0.9223,,4.5391,,-2.3676,,-27.2995,,-65.9459,,-88.2586
2344,14735081,1287557,"NCGC",,Unspecified,,,"",2009/07/08,2,42,7.07946,Partial curve; partial efficacy,-5.15,1.331,0.9679,-84.3967,11,-2.2,0 0 0 0 0 0 0,-78.0773,,,1.6228,,5.926,,18.9622,,16.603,,-9.6101,,-49.9172,,-78.0773
2345,14735050,2200018,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; high efficacy,-4.85,2.1211,0.9963,-92.3672,5.6473,-2.1,0 0 0 0 0 0 0,-89.1045,,,7.8045,,7.9499,,4.3007,,5.9572,,-0.2108,,-33.0273,,-89.1045
2346,14735016,875046,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1,Complete curve; high efficacy,-6,1.6924,0.9877,-90.2191,12.9845,-1.1,0 0 0 0 0 0 0,-90.7076,,,22.2013,,10.3595,,2.5374,,-6.975,,-71.8545,,-86.5331,,-90.7076
2347,14735008,875251,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1.3723,0.9738,-83.192,16.4955,-2.2,0 0 0 0 0 0 0,-70.5767,,,13.397,,9.204,,21.5023,,24.378,,5.0363,,-25.7188,,-70.5767
2348,14735007,882113,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.398107,Complete curve; high efficacy,-6.4,1.8617,0.9995,-89.7924,0.8125,-1.1,0 0 0 0 0 0 0,-90.8946,,,0.2266,,0.98,,-4.1006,,-50.2719,,-84.5898,,-89.8844,,-90.8946
2349,14734986,1811779,"NCGC",,Unspecified,,,"",2009/07/08,2,44,4.46684,Partial curve; high efficacy,-5.35,0.8,0.982,-96.1434,21.4308,-2.1,0 0 0 0 0 0 0,-82.867,,,27.0344,,18.3341,,6.8619,,12.2533,,-24.7735,,-57.3205,,-82.867
2350,14734985,918468,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.07946,Partial curve; high efficacy,-5.15,1.331,0.9922,-112.497,3.2894,-2.1,0 0 0 0 0 0 0,-102.885,,,-2.1241,,2.4214,,4.461,,6.7629,,-20.5979,,-72.7212,,-102.885
2351,14734978,1022956,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.99526,Complete curve; high efficacy,-5.7,1.331,0.999,-120.162,7.4224,-1.1,0 0 0 0 0 0 0,-115.599,,,8.1075,,6.2233,,5.3725,,-8.9237,,-61.1047,,-111.3,,-115.599
2352,14734961,962255,"NCGC",,Unspecified,,,"",2009/07/08,2,85,1.58489,Complete curve; high efficacy,-5.8,3.5117,0.9755,-91.8185,0.5347,-1.1,0 0 0 0 0 0 0,-99.2405,,,7.7009,,2.2448,,-11.4895,,2.3236,,-71.6373,,-84.1863,,-99.2405
2353,14734955,1288186,"NCGC",,Unspecified,,,"",2009/07/08,2,64,2.51189,Complete curve; partial efficacy,-5.6,1.1,0.994,-74.1782,6,-1.2,0 0 0 0 0 0 0,-70.5063,,,10.9074,,2.7967,,1.9432,,-3.6589,,-32.578,,-62.0779,,-70.5063
2354,14734949,1288515,"NCGC",,Unspecified,,,"",2009/07/08,2,67,0.281838,Complete curve; partial efficacy,-6.55,1.4163,0.987,-71.7415,2.4066,-1.2,0 0 0 0 0 0 0,-72.7791,,,-3.3432,,8.1551,,-12.3359,,-47.7648,,-66.4371,,-71.439,,-72.7791
2355,14734882,710575,"NCGC",,Unspecified,,,"",2009/07/08,2,42,11.2202,Partial curve; high efficacy,-4.95,1.3437,0.9983,-107.539,2.0025,-2.1,0 0 0 0 0 0 0,-96.2909,,,1.3118,,3.8361,,-0.6841,,2.729,,-9.6163,,-53.8639,,-96.2909
2356,14734804,1562726,"NCGC",,Unspecified,,,"",2009/07/08,2,62,4.46684,Complete curve; partial efficacy,-5.35,1.4487,0.9972,-68.3841,13.0486,-1.2,0 0 0 0 0 0 0,-65.8179,,,14.039,,11.1909,,15.1551,,7.4786,,-8.4956,,-52.8411,,-65.8179
2357,14734803,2907732,"NCGC",,Unspecified,,,"",2009/07/08,2,86,3.16228,Complete curve; high efficacy,-5.5,1,0.9986,-120.6,4.0839,-1.1,0 0 0 0 0 0 0,-112.168,,,4.5137,,4.0464,,0.8668,,-14.7652,,-46.826,,-95.6784,,-112.168
2358,14734802,2244013,"NCGC",,Unspecified,,,"",2009/07/08,2,83,6.30957,Complete curve; high efficacy,-5.2,2.9523,0.9505,-95.0264,-15.9633,-1.1,0 0 0 0 0 0 0,-96.3763,,,-5.7506,,-30.7176,,-19.7179,,-14.7173,,-24.6937,,-81.4652,,-96.3763
2359,14734801,886110,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,0.9,0.9975,-120.01,-0.1872,-2.1,0 0 0 0 0 0 0,-95.9724,,,0.7492,,-3.7897,,0.8993,,-5.3494,,-22.7452,,-57.8531,,-95.9724
2360,14734775,1265320,"NCGC",,Unspecified,,,"",2009/07/08,2,87,0.891251,Complete curve; high efficacy,-6.05,1.9887,0.9657,-92.0095,2.5973,-1.1,0 0 0 0 0 0 0,-89.0229,,,10.7679,,9.9818,,-16.0906,,-15.7285,,-80.3049,,-93.1241,,-89.0229
2361,14734768,725629,"NCGC",,Unspecified,,,"",2009/07/08,2,84,3.54813,Complete curve; high efficacy,-5.45,1.7529,0.9892,-89.1382,11.2282,-1.1,0 0 0 0 0 0 0,-89.8766,,,5.5647,,6.471,,17.0589,,14.1896,,-21.407,,-75.9643,,-89.8766
2362,14734767,755479,"NCGC",,Unspecified,,,"",2009/07/08,2,41,11.2202,Partial curve; partial efficacy,-4.95,1.5386,0.9794,-82.7474,4.5045,-2.2,0 0 0 0 0 0 0,-76.4524,,,2.7956,,2.3038,,-0.2538,,13.4572,,-4.2795,,-38.8445,,-76.4524
2363,14734739,850027,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1.4781,0.9687,-83.5488,8,-2.2,0 0 0 0 0 0 0,-74.1863,,,1.9466,,2.4414,,14.4614,,15.3092,,-1.2684,,-28.3852,,-74.1863
2364,14734579,303365,"NCGC",,Unspecified,,,"",2009/07/08,2,63,5.01187,Complete curve; partial efficacy,-5.3,1.6436,0.9768,-78.3695,7,-1.2,0 0 0 0 0 0 0,-78.0294,,,-1.2429,,3.7227,,11.9106,,13.7423,,-13.984,,-59.1621,,-78.0294
2365,14734578,878806,"NCGC",,Unspecified,,,"",2009/07/08,2,43,3.98107,Partial curve; partial efficacy,-5.4,0.8,0.9964,-80.1713,26.0482,-2.2,0 0 0 0 0 0 0,-67.4244,,,25.3383,,27.8165,,18.8688,,8.7798,,-13.0047,,-50.854,,-67.4244
2366,14734576,725638,"NCGC",,Unspecified,,,"",2009/07/08,2,43,8.91251,Partial curve; high efficacy,-5.05,1.6259,0.966,-111.218,7.5972,-2.1,0 0 0 0 0 0 0,-104.816,,,-0.0125,,-3.8766,,21.8044,,13.2982,,-4.5029,,-64.4415,,-104.816
2367,14734519,9550611,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; high efficacy,-4.85,1.4781,0.9988,-109.302,17.3243,-2.1,0 0 0 0 0 0 0,-95.8977,,,16.5972,,17.9708,,19.5979,,14.6315,,7.6432,,-36.5654,,-95.8977
2368,14734511,806583,"NCGC",,Unspecified,,,"",2009/07/08,2,89,0.446684,Complete curve; high efficacy,-6.35,1.3723,0.9975,-105.603,5.1356,-1.1,0 0 0 0 0 0 0,-105.121,,,1.9059,,9.0041,,-7.7736,,-50.5477,,-95.7572,,-104.238,,-105.121
2369,14734509,2269359,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1.7529,0.998,-76.6168,5.0991,-2.2,0 0 0 0 0 0 0,-71.5988,,,4.804,,6.4191,,6.3143,,2.773,,-0.0142,,-31.2171,,-71.5988
2370,14734490,1269642,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.794328,Complete curve; high efficacy,-6.1,2.4064,0.9971,-101.525,5.6552,-1.1,0 0 0 0 0 0 0,-102.512,,,10.5911,,2.1902,,1.9429,,-15.3191,,-93.3629,,-100.49,,-102.512
2371,14734436,2055748,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1,Complete curve; high efficacy,-6,1.9282,0.9998,-113.491,-2.2994,-1.1,0 0 0 0 0 0 0,-113.201,,,-1.4505,,-3.3652,,-2.8489,,-21.8517,,-95.2882,,-111.796,,-113.201
2372,14734435,757289,"NCGC",,Unspecified,,,"",2009/07/08,2,62,3.54813,Complete curve; partial efficacy,-5.45,3.2975,0.9524,-61.8496,13.3048,-1.2,0 0 0 0 0 0 0,-68.716,,,27.3801,,8.5886,,10.5121,,6.7119,,-1.1522,,-52.9355,,-68.716
2373,14734434,1562682,"NCGC",,Unspecified,,,"",2009/07/08,2,66,0.707946,Complete curve; partial efficacy,-6.15,1.5095,0.9989,-74.3853,19.5839,-1.2,0 0 0 0 0 0 0,-74.0711,,,21.7682,,16.7958,,14.6394,,-11.66,,-61.2523,,-72.5629,,-74.0711
2374,14734431,1562681,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.99526,Complete curve; high efficacy,-5.7,1.21,0.9971,-102.874,2.119,-1.1,0 0 0 0 0 0 0,-97.8611,,,0.9486,,0.8874,,0.2502,,-9.5746,,-57.408,,-90.0126,,-97.8611
2375,14734380,938100,"NCGC",,Unspecified,,,"",2009/07/08,2,64,1.99526,Complete curve; partial efficacy,-5.7,1.6266,0.9962,-74.9975,15.645,-1.2,0 0 0 0 0 0 0,-73.2104,,,11.5492,,19.6895,,15.3676,,7.1495,,-34.5343,,-71.3935,,-73.2104
2376,14734355,2287620,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1.8617,0.961,-78.6717,-2.035,-2.2,0 0 0 0 0 0 0,-73.5055,,,-2.9031,,-11.5699,,6.8441,,0.5098,,-6.2605,,-32.3422,,-73.5055
2377,14734341,3727816,"NCGC",,Unspecified,,,"",2009/07/08,2,85,2.51189,Complete curve; high efficacy,-5.6,1.21,0.9983,-95.4995,8.199,-1.1,0 0 0 0 0 0 0,-91.9669,,,10.5209,,8.1171,,3.7533,,-5.1587,,-39.4279,,-82.3638,,-91.9669
2378,14734242,4201840,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1.2475,0.9978,-72.7286,13.5963,-2.2,0 0 0 0 0 0 0,-60.6071,,,12.0005,,15.3561,,13.9358,,12.2754,,4.7749,,-22.0261,,-60.6071
2379,14734163,9550566,"NCGC",,Unspecified,,,"",2009/07/08,2,61,8.91251,Complete curve; partial efficacy,-5.05,4.9549,0.9755,-65.8999,1.082,-1.2,1 0 0 0 0 0 0,-65.9241,,,-38.8536,,-4.0151,,4.4771,,8.2563,,-4.6471,,-50.7607,,-65.9241
2380,14734162,5883673,"NCGC",,Unspecified,,,"",2009/07/08,2,82,7.94328,Complete curve; high efficacy,-5.1,4.095,0.9938,-82.6056,4.5,-1.1,0 0 0 0 0 0 0,-82.256,,,5.3665,,8.421,,6.278,,4.7847,,-2.0948,,-67.0907,,-82.256
2381,14734160,9550564,"NCGC",,Unspecified,,,"",2009/07/08,2,85,2.81838,Complete curve; high efficacy,-5.55,1.2221,0.9965,-109.562,6.1023,-1.1,0 0 0 0 0 0 0,-103.783,,,5.556,,7.1675,,6.4231,,-9.1248,,-42.2216,,-95.7516,,-103.783
2382,14734155,6007691,"NCGC",,Unspecified,,,"",2009/07/08,2,84,2.51189,Complete curve; high efficacy,-5.6,1.8851,0.9904,-83.8088,3.2832,-1.1,0 0 0 0 0 0 0,-85.8547,,,-0.8094,,0.212,,8.4815,,3.5726,,-39.2789,,-75.8003,,-85.8547
2383,14734111,5145407,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.07946,Partial curve; high efficacy,-5.15,1,0.9906,-93.4641,9,-2.1,0 0 0 0 0 0 0,-82.0793,,,6.068,,10.4643,,12.6096,,-2.7012,,-12.8971,,-55.3514,,-82.0793
2384,14734105,2837091,"NCGC",,Unspecified,,,"",2009/07/08,2,44,4.46684,Partial curve; high efficacy,-5.35,1.1705,0.9984,-115.504,2.252,-2.1,0 0 0 0 0 0 0,-111.267,,,1.3337,,0.8799,,-0.2585,,-2.4156,,-35.4915,,-83.8497,,-111.267
2385,14734096,4615999,"NCGC",,Unspecified,,,"",2009/07/08,2,63,3.16228,Complete curve; partial efficacy,-5.5,1.6259,0.999,-64.5531,12.8959,-1.2,0 0 0 0 0 0 0,-63.7074,,,14.2096,,12.5917,,13.3495,,7.6383,,-15.226,,-56.1482,,-63.7074
2386,14734084,3589163,"NCGC",,Unspecified,,,"",2009/07/08,2,44,4.46684,Partial curve; high efficacy,-5.35,1.1341,0.9948,-105.666,4.2613,-2.1,0 0 0 0 0 0 0,-100.04,,,6.4933,,-0.9246,,2.4049,,1.5786,,-32.4711,,-76.688,,-100.04
2387,14734081,3563041,"NCGC",,Unspecified,,,"",2009/07/08,2,87,0.794328,Complete curve; high efficacy,-6.1,1.1,0.9986,-89.7527,4.6867,-1.1,0 0 0 0 0 0 0,-89.2217,,,7.0443,,1.0366,,-4.8745,,-27.9969,,-67.7432,,-84.7221,,-89.2217
2388,14734020,2987851,"NCGC",,Unspecified,,,"",2009/07/08,2,45,2.81838,Partial curve; high efficacy,-5.55,0.9,0.9788,-97.0843,3.547,-2.1,0 0 0 0 0 0 0,-93.4036,,,2.879,,5.6569,,-7.9287,,-4.5082,,-47.9063,,-69.5847,,-93.4036
2389,14733941,2229921,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1.2876,0.9928,-75.7069,7.5,-2.2,0 0 0 0 0 0 0,-66.3159,,,8.0823,,8.2739,,11.1286,,2.8858,,-0.4659,,-27.7875,,-66.3159
2390,14733896,889459,"NCGC",,Unspecified,,,"",2009/07/08,2,42,5.01187,Partial curve; partial efficacy,-5.3,1.111,0.9987,-70.1688,18.523,-2.2,0 0 0 0 0 0 0,-65.8479,,,17.6387,,17.2664,,17.2635,,14.7453,,-7.5139,,-43.6252,,-65.8479
2391,14733895,2187599,"NCGC",,Unspecified,,,"",2009/07/08,2,65,1.58489,Complete curve; partial efficacy,-5.8,1,0.9831,-77.0833,17.339,-1.2,0 0 0 0 0 0 0,-71.4607,,,21.9298,,17.5571,,2.7557,,-0.0225,,-36.9826,,-70.2329,,-71.4607
2392,14733825,2238562,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1.111,0.9837,-86.2328,10.7004,-2.2,0 0 0 0 0 0 0,-68.777,,,15.2314,,8.0797,,14.5565,,1.9316,,1.5068,,-32.9454,,-68.777
2393,14733593,3449798,"NCGC",,Unspecified,,,"",2009/07/08,2,43,8.91251,Partial curve; high efficacy,-5.05,1,0.9947,-112.546,9.9616,-2.1,0 0 0 0 0 0 0,-96.0941,,,6.4628,,8.1425,,14.5904,,4.8485,,-17.4821,,-58.1876,,-96.0941
2394,14733073,3303878,"NCGC",,Unspecified,,,"",2009/07/08,2,90,0.316228,Complete curve; high efficacy,-6.5,1.4781,0.9996,-103.955,14.7418,-1.1,0 0 0 0 0 0 0,-104.811,,,13.1236,,12.0402,,-0.292,,-59.2895,,-96.9454,,-103.634,,-104.811
2395,14732945,689799,"NCGC",,Unspecified,,,"",2009/07/08,2,84,2.81838,Complete curve; high efficacy,-5.55,1.4163,0.9978,-87.969,12.0109,-1.1,0 0 0 0 0 0 0,-85.4018,,,14.6892,,10.9079,,11.0705,,1.7507,,-29.1868,,-77.435,,-85.4018
2396,14732943,684587,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.07946,Partial curve; high efficacy,-5.15,1.21,0.9978,-103.877,10.088,-2.1,0 0 0 0 0 0 0,-94.5286,,,11.6605,,10.6103,,9.7411,,2.671,,-10.9568,,-65.1328,,-94.5286
2397,14732942,1250236,"NCGC",,Unspecified,,,"",2009/07/08,2,45,4.46684,Partial curve; high efficacy,-5.35,1,0.9988,-121.591,3.5298,-2.1,0 0 0 0 0 0 0,-112.601,,,5.0595,,2.6801,,-0.8599,,-6.3038,,-41.308,,-85.4644,,-112.601
2398,14732941,4985864,"NCGC",,Unspecified,,,"",2009/07/08,2,84,2.81838,Complete curve; high efficacy,-5.55,1.3723,0.9993,-90.9948,7.1423,-1.1,0 0 0 0 0 0 0,-89.4604,,,7.6928,,5.1239,,7.5465,,0.3309,,-36.0141,,-77.7762,,-89.4604
