NETZHAKZCGBWSS-IUIHYUJPSA-N	nalbuphine
CIDUJQMULVCIBT-KALHTFJLSA-N	netilmicin
XJHDMGJURBVLLE-UHFFFAOYSA-N	santonin
AZAZKLKDEOMJBJ-XFNXIYOSSA-N	napelline
OMCOKCNIYWULQH-UHFFFAOYSA-N	todralazine
LTMHDMANZUZIPE-QRZBQPCOSA-N	digoxin
UEQUQVLFIPOEMF-SFHVURJKSA-N	mianserin
LLIODTIILSCNOH-LDCKTULKSA-N	physostigmine
BCGWQEUPMDMJNV-UHFFFAOYSA-N	imipramine
SGTNSNPWRIOYBX-HUHUVLBOSA-N	dexverapamil
PIJVFDBKTWXHHD-WUJWULDRSA-N	physostigmine
QGXBDMJGAMFCBF-HLUDHZFRSA-N	epiandrosterone
CQXADFVORZEARL-UHFFFAOYSA-N	rilmenidine
UREBDLICKHMUKA-CQXAKFMKSA-N	dexamethasone
MPHPHYZQRGLTBO-UHFFFAOYSA-N	azapropazone
IAVUPMFITXYVAF-UHFFFAOYSA-N	dorzolamide
DQCKKXVULJGBQN-XCLNPWKQSA-N	naltrexone
PJDFLNIOAUIZSL-NJFSPNSNSA-N	vigabatrin
NLVFBUXFDBBNBW-AEOGNLJHSA-N	tobramycin
VPJXQGSRWJZDOB-UHFFFAOYSA-O	carbachol
GRTOGORTSDXSFK-UHFFFAOYSA-N	tetrahydroalstonine
AZZMGZXNTDTSME-JUZDKLSSSA-M	cefotaxime
HXQCXRGPSWKFBO-XPBYCYEESA-P	vancomycin
DJBNUMBKLMJRSA-UHFFFAOYSA-N	flecainide
MEZLKOACVSPNER-UHFFFAOYSA-N	selegiline
XFSBVAOIAHNAPC-WSORPINJSA-N	aconitine
STECJAGHUSJQJN-YXMSTPNBSA-N	scopolamine
SMEROWZSTRWXGI-FVWVTIQVSA-M	lithocholic_acid
JIVSXRLRGOICGA-UHFFFAOYSA-N	promazine
HVFLCNVBZFFHBT-VEHGQVBJSA-N	cefepime
XZWYZXLIPXDOLR-UHFFFAOYSA-N	metformin
YVUQSNJEYSNKRX-UHFFFAOYSA-N	pimozide
ZXBHFWFKSIYJEK-VAIANQQOSA-N	octopamine
PTNZGHXUZDHMIQ-UHFFFAOYSA-N	doxycycline
WZHJKEUHNJHDLS-AVCGJXAMSA-N	metergoline
WZPBZJONDBGPKJ-FSPLSTOPSA-N	aztreonam
AEFPCFUCFQBXDQ-UHFFFAOYSA-N	convolamine
FFKBGTIFSPKIIE-UHFFFAOYSA-N	ganciclovir
MNULEGDCPYONBU-QECWTJOCSA-N	oligomycin
HIFJCPQKFCZDDL-SYDUVVICSA-N	iloprost
CMGMRTNWNJMOJV-UHFFFAOYSA-N	methotrexate
VSQQQLOSPVPRAZ-RRKCRQDMSA-N	trifluridine
MDYZKJNTKZIUSK-UHFFFAOYSA-N	tyloxapol
IXORZMNAPKEEDV-SNTJWBGVSA-M	gibberellic_acid
GAOZTHIDHYLHMS-OSYACSSZSA-N	monensin
RUDATBOHQWOJDD-IMRDPUKRSA-N	ursodeoxycholic_acid
SPXACGZWWVIDGR-ZJHJYSERSA-N	dihydroergocristine
NFBAXHOPROOJAW-UHFFFAOYSA-N	phenindione
WLOHNSSYAXHWNR-DWIOZXRMSA-N	dirithromycin
LEQAKWQJCITZNK-AXHKHJLKSA-N	thiocolchicoside
XWHGNPZNXHDISW-UHFFFAOYSA-N	benzocaine
QWCRAEMEVRGPNT-KHORGVISSA-N	buspirone
JOAHPSVPXZTVEP-UHFFFAOYSA-N	terguride
VKPVZFOUXUQJMW-FHSNZYRGSA-N	lumicolchicine
PBKZPPIHUVSDNM-LHZXLZLDSA-N	canrenoic_acid
MAKUINLSDCHLMJ-LKTMJOCVSA-N	metacycline
SKPLBLUECSEIFO-UHFFFAOYSA-N	chlorphenesin
BOVGTQGAOIONJV-STQMWFEESA-N	gliclazide
HKQZUYOVMYOFIT-FUHAYFRMSA-N	karakoline
WCGUUGGRBIKTOS-YBUGNAKZSA-N	ursolic_acid
LQCLVBQBTUVCEQ-UHFFFAOYSA-N	troleandomycin
QAOAOVKBIIKRNL-UHFFFAOYSA-N	MK-886
DPJRMOMPQZCRJU-UHFFFAOYSA-M	thiamine
MNLRQHMNZILYPY-UHFFFAOYSA-N	N-acetylmuramic_acid
XJLSEXAGTJCILF-RXMQYKEDSA-N	nipecotic_acid
QFJCIRLUMZQUOT-XRDCAIOLSA-N	sirolimus
AABLMFNCCGCFKO-UHFFFAOYSA-M	pipenzolate_bromide
AFNIXBVNGQOLBG-XNFCXGISSA-H	tetracycline
QUQPHWDTPGMPEX-DPTDPGGASA-N	hesperidin
BFSMWENDZZIWPW-UHFFFAOYSA-O	isopropamide_iodide
ICPGVULFJWWPLY-UHFFFAOYSA-N	milrinone
CDYPSIIDXKMBLV-BIBWKWCXSA-N	meropenem
VIKNJXKGJWUCNN-CEXWFGIZSA-N	norethisterone
RJMIEHBSYVWVIN-UHFFFAOYSA-N	indoprofen
RXPRRQLKFXBCSJ-HLAWJBBLSA-N	vincamine
WFPIAZLQTJBIFN-UHFFFAOYSA-N	zuclopenthixol
JVBLTQQBEQQLEV-YAEAOFIFSA-N	delsoline
XUFQPHANEAPEMJ-UHFFFAOYSA-N	famotidine
IXORZMNAPKEEDV-RMPDECJQSA-N	gibberellic_acid
AOJJSUZBOXZQNB-TZSSRYMLSA-N	doxorubicin
ORNBQBCIOKFOEO-UHFFFAOYSA-N	pregnenolone
KLBQZWRITKRQQV-UHFFFAOYSA-N	thioridazine
OBZHEBDUNPOCJG-SZTGPWMUSA-N	carbenoxolone
HDRXZJPWHTXQRI-BHDTVMLSSA-N	diltiazem
IQWHCHZFYPIVRV-UHFFFAOYSA-I	colistin
ORNBQBCIOKFOEO-LWRBVXSGSA-N	pregnenolone
RYMZZMVNJRMUDD-IIIOEECLSA-N	simvastatin
LXNHXLLTXMVWPM-UHFFFAOYSA-N	pyridoxine
NPIJXCQZLFKBMV-WDKHLBEOSA-L	pancuronium_bromide
CEMAWMOMDPGJMB-UHFFFAOYSA-N	oxprenolol
APKFDSVGJQXUKY-BFZQMCKISA-N	amphotericin_B
XIURVHNZVLADCM-IUODEOHRSA-N	cefalotin
DBEPLOCGEIEOCV-VYZAZPEXSA-N	finasteride
HEFNNWSXXWATRW-UHFFFAOYSA-N	dexibuprofen
ODJLBQGVINUMMR-AEWVKKSRSA-N	strophanthidin
FAEKWTJYAYMJKF-UHFFFAOYSA-N	repaglinide
GXFZCDMWGMFGFL-UHFFFAOYSA-O	tubocurarine_chloride
ITJNARMNRKSWTA-UHFFFAOYSA-N	nisoxetine
MXYUKLILVYORSK-PWRODBHTSA-N	lobeline
CYHOMWAPJJPNMW-JECWYVHBSA-N	tropine
MVFGUOIZUNYYSO-UHFFFAOYSA-N	prilocaine
IWUCXVSUMQZMFG-UHFFFAOYSA-N	ribavirin
UEECHQPWQHYEDE-UHFFFAOYSA-N	bepridil
KUDKFWDBEKYQQY-IJKLMLNUSA-N	chloramphenicol
QEVHRUUCFGRFIF-PPSJBRKASA-N	reserpine
IYNDLOXRXUOGIU-UHFFFAOYSA-N	benzylpenicillin
RVZMPVIMBWEJBR-FNORWQNLSA-N	capsaicin
VSQQQLOSPVPRAZ-PLJPGUCTSA-N	trifluridine
UEJJHQNACJXSKW-DWSYCVKZSA-N	thalidomide
RRZXIRBKKLTSOM-KPWDVPTFSA-N	abamectin
HSUGRBWQSSZJOP-LEWJYISDSA-N	diltiazem
ZWRLQFJGZTUXDD-UHFFFAOYSA-N	splitomicin
VKHAHZOOUSRJNA-PWOFSUAHSA-N	mifepristone
MUGSTAICZDUSAJ-UHFFFAOYSA-N	sulfadiazine
VIKNJXKGJWUCNN-RFVXBFLTSA-N	norethisterone
VRKHYMXTJQCIND-UHFFFAOYSA-N	bacitracin
XZNUGFQTQHRASN-JJCLETAHSA-N	apramycin
GXFAIFRPOKBQRV-GHXCTMGLSA-N	viomycin
LPMXVESGRSUGHW-PCZRPPSHSA-N	ouabain
CJDRUOGAGYHKKD-SVXRIVAGSA-N	ajmaline
QGXBDMJGAMFCBF-BNSUEQOYSA-N	etiocholanolone
HKSZLNNOFSGOKW-WIFUGMKFSA-N	staurosporine
BASJVXKOLHVFFV-BXHNAFIZSA-N	rifampicin
FNPXMHRZILFCKX-VZWGUQLYSA-N	prednicarbate
QBYUNVOYXHFVKC-GBURMNQMSA-N	lithocholic_acid
UREBDLICKHMUKA-VEUIHFRWSA-N	dexamethasone
BBMULGJBVDDDNI-UHFFFAOYSA-N	lasalocid
UJAQRLRRCXIJFW-ZNIKRAEXSA-N	vinpocetine
QTTRZHGPGKRAFB-PAIWTFDUSA-N	rimexolone
FBOZXECLQNJBKD-UHFFFAOYSA-N	methotrexate
RTHCYVBBDHJXIQ-WJULDGBESA-N	fluoxetine
WZHJKEUHNJHDLS-JZWVFAODSA-N	metergoline
MJYSTAROWSLRAN-UHFFFAOYSA-N	AG-013608
RWTGFMPOODRXIM-UHFFFAOYSA-N	arcaine
JXLYSJRDGCGARV-CFWMRBGOSA-N	vinblastine
VVGQXPWZEXYLAP-KCZCNTNESA-N	digoxigenin
PYTMYKVIJXPNBD-BTKVJIOYSA-N	clomifene
AIONOLUJZLIMTK-AWEZNQCLSA-M	hesperetin
OAPVUSSHCBRCOL-KBHRXELFSA-N	demeclocycline
OXRRZIUSXSVXIM-QAIWCSMKSA-N	wortmannin
NJMYODHXAKYRHW-DVZOWYKESA-N	flupentixol
CJDRUOGAGYHKKD-KIZBXWFUSA-N	ajmaline
OIGNJSKKLXVSLS-SCUQKFFVSA-N	prednisolone
LCTXBFGHZLGBNU-UHFFFAOYSA-M	amprolium
VCWLZDVWHQVAJU-UHFFFAOYSA-N	C-75
ZGVSETXHNHBTRK-WWELWOLRSA-N	solanine
INJOMKTZOLKMBF-UHFFFAOYSA-N	guanfacine
XSFJVAJPIHIPKU-UHFFFAOYSA-N	flunisolide
HEFNNWSXXWATRW-MMIHMFRQSA-N	dexibuprofen
MWGIDWPSRDMIQN-UHFFFAOYSA-N	ricinine
SSAJNPNVUYMUCI-UHFFFAOYSA-N	naftidrofuryl
WREGKURFCTUGRC-POYBYMJQSA-N	zalcitabine
FRBPGLULGFZBDX-UHFFFAOYSA-N	nalidixic_acid
NCFTXMQPRQZFMZ-WERGMSTESA-M	cefoperazone
MUQNGPZZQDCDFT-UHFFFAOYSA-N	halcinonide
ZJANWFSEWMXADV-JYRVWZFOSA-N	sulindac
PCHPORCSPXIHLZ-UHFFFAOYSA-N	diphenhydramine
NWXMGUDVXFXRIG-NPHLSHMBSA-N	tetracycline
AUAHHJJRFHRVPV-UHFFFAOYSA-N	ethambutol
KTDLFMKJCGQNQH-WIMVAJRLSA-N	diethylstilbestrol
GRTOGORTSDXSFK-DLLGKBFGSA-N	tetrahydroalstonine
OFZCIYFFPZCNJE-LBPRGKRZSA-N	carisoprodol
FPUXKXIZEIDQKW-ZTOILZHBSA-N	ginkgolide_A
JFPVXVDWJQMJEE-QMTHXVAHSA-N	cefuroxime
COMTYGQAMQKQCJ-UHFFFAOYSA-N	foliosidine
ZLJUJADSMLOUDO-UQDRGZAPSA-N	budesonide
QYSXJUFSXHHAJI-WRUPMXQZSA-N	colecalciferol
MKNADQBPZINGKC-UHFFFAOYSA-N	cinchonine
YNQQEYBLVYAWNX-WLHGVMLRSA-N	ketotifen
OLUNPKFOFGZHRT-YGCVIUNWSA-N	naftifine
QTTRZHGPGKRAFB-SNLFSWRFSA-N	rimexolone
RXZBMPWDPOLZGW-XMRMVWPWSA-N	roxithromycin
LMFKRLGHEKVMNT-UHFFFAOYSA-N	heliotrine
FZYOVNIOYYPUPY-NQUZFYFYSA-N	rifampicin
YTOPWQLSLYITGM-UHFFFAOYSA-N	tolnaftate
OBMLHUPNRURLOK-UHFFFAOYSA-N	epitiostanol
CEMWFPKZUAKCRS-GHTCGNRYSA-N	thioguanosine
ANJTVLIZGCUXLD-DTWKUNHWSA-N	cytisine
HXQPOLZJTXJIJS-XRNKAMNCSA-N	chlortetracycline
ZFLDNNUACJZYHX-BXVAPQLOSA-N	thiostrepton
PETSAYFQSGAEQY-UHFFFAOYSA-N	ricinine
WYZWZEOGROVVHK-WMTOKCINSA-N	monorden
JAPHQRWPEGVNBT-UTUOFQBUSA-M	loracarbef
QHGBSNIACGLUPU-OXEOGTFPSA-N	oxybenzone
AEUAEICGCMSYCQ-UHFFFAOYSA-N	chloroquine
MNULEGDCPYONBU-PANAIBHKSA-N	oligomycin
VZERZUIAPPFCJA-UHFFFAOYSA-M	ipratropium_bromide
VWPOSFSPZNDTMJ-BPLDGKMQSA-N	nadolol
OIGNJSKKLXVSLS-OXPLYMOZSA-N	prednisolone
DDRUVFKWNXGBTK-LWMIWQKXSA-N	corynanthine
JWDYCNIAQWPBHD-SECBINFHSA-N	mephenesin
XNMYNYSCEJBRPZ-UHFFFAOYSA-N	quinisocaine
YJGVMLPVUAXIQN-HOLAOCEGSA-N	podophyllotoxin
JMRYYMBDXNZQMH-UHFFFAOYSA-N	haloperidol
MQJKPEGWNLWLTK-UHFFFAOYSA-N	dapsone
RNIADBXQDMCFEN-IWVLMIASSA-N	meclocycline
LCEURBZEQJZUPV-UHFFFAOYSA-N	nisoxetine
IOVGROKTTNBUGK-SJKOYZFVSA-N	ritodrine
AVKUERGKIZMTKX-UHFFFAOYSA-N	ampicillin
SZQIFWWUIBRPBZ-SECBINFHSA-N	ethotoin
SHCUVJVACNVUPK-UHFFFAOYSA-M	gallamine_triethiodide
NBMKJKDGKREAPL-DVTGEIKXSA-N	beclometasone
GWOFUCIGLDBNKM-CYBMUJFWSA-N	glafenine
QWAXKHKRTORLEM-JRVJFQPVSA-N	saquinavir
JOAHPSVPXZTVEP-NXVRBGIVSA-N	terguride
LXMSZDCAJNLERA-RYWIMJLKSA-N	spironolactone
DBEPLOCGEIEOCV-OBUMOXQISA-N	finasteride
CTSPAMFJBXKSOY-UHFFFAOYSA-O	ellipticine
YFSVPBJUHQLTIQ-ZDUSSCGKSA-N	methotrexate
GZJIDHVXNIESLM-NVMNQCDNSA-N	sulindac
UQLLWWBDSUHNEB-CJNGLKHVSA-N	cefapirin
ASXBYYWOLISCLQ-MACQNSOMSA-N	dihydrostreptomycin
JTWOMNBEOCYFNV-XQERAMJGSA-N	azlocillin
ORNBQBCIOKFOEO-RCLNQUDQSA-N	pregnenolone
PXNLMHCHVRNEPI-UHFFFAOYSA-N	STOCK1N-35696
GZUITABIAKMVPG-UHFFFAOYSA-N	raloxifene
QOKDFZYHWJRCPG-CGGJQYAASA-N	geldanamycin
OSTKBFHEZPKKFQ-UHFFFAOYSA-N	quinidine
HYTGGNIMZXFORS-MGYKWWNKSA-N	protoveratrine_A
LEQAKWQJCITZNK-MSQQGMGVSA-N	thiocolchicoside
BPARNYZCFXOEKY-ZETCQYMHSA-N	biotin
BGRJTUBHPOOWDU-UHFFFAOYSA-N	sulpiride
KVRQGMOSZKPBNS-FOSABISFSA-N	harpagoside
GBOGMAARMMDZGR-QCXZGFTFSA-N	cytochalasin_B
DEZFNHCVIZBHBI-KHPPLWFESA-N	rottlerin
RZRPTBIGEANTGU-YJVBKCKTSA-N	adrenosterone
BIXJFIJYBLJTMK-BMIGLBTASA-N	lysergol
JYGXADMDTFJGBT-KTEGQGMCSA-N	hydrocortisone
QWAXKHKRTORLEM-YTVNLCGNSA-N	saquinavir
RXWNCPJZOCPEPQ-NVWDDTSBSA-O	puromycin
PXGPLTODNUVGFL-LLOLQHRQSA-N	dinoprost
KDLRVYVGXIQJDK-VYIQJDKMSA-N	clindamycin
RUDATBOHQWOJDD-GOXPFEMLSA-N	ursodeoxycholic_acid
GPRBEKHLDVQUJE-QMTHXVAHSA-N	cefotaxime
URZNPFWJGSQHRE-CABCVRRESA-N	cefoxitin
DQMZLTXERSFNPB-UHFFFAOYSA-N	primidone
GCFBRXLSHGKWDP-ZMPRRUGASA-N	cefoperazone
WMWTYOKRWGGJOA-CENSZEJFSA-N	fluticasone
SNTQPLDRUZOSDP-UHFFFAOYSA-N	proadifen
ZTVIKZXZYLEVOL-IXXDHKBRSA-N	homatropine
REZGGXNDEMKIQB-UHFFFAOYSA-N	zaprinast
PMMURAAUARKVCB-UHFFFAOYSA-N	2-deoxy-D-glucose
VNFPBHJOKIVQEB-UHFFFAOYSA-N	clotrimazole
ZJCOWRFWZOAVFY-UHFFFAOYSA-N	rilmenidine
HUCJFAOMUPXHDK-UHFFFAOYSA-N	xylometazoline
HFYXVXTXVOJWAV-UHFFFAOYSA-N	meclofenoxate
WZHJKEUHNJHDLS-HCNGEWSSSA-N	metergoline
ZGGHKIMDNBDHJB-NRFPMOEYSA-M	fluvastatin
VEQOALNAAJBPNY-UHFFFAOYSA-N	phenazone
WMLGLMGSFIXSGO-KTXJXPLISA-N	meteneprost
RXPRRQLKFXBCSJ-GIVPXCGWSA-N	vincamine
GMZVRMREEHBGGF-UHFFFAOYSA-N	piracetam
WCGUUGGRBIKTOS-QMVXISRBSA-N	ursolic_acid
JTPUMZTWMWIVPA-UHFFFAOYSA-O	isopropamide_iodide
YVQVOQKFMFRVGR-DKTFCQPKSA-N	furaltadone
HAEXPJFKBOIYCJ-LURJTMIESA-N	iopamidol
KJHGPTOHUBEQPR-OCMJYRRLSA-N	imipenem
PMATZTZNYRCHOR-QVSDIVLPSA-N	ciclosporin
CHNXZKVNWQUJIB-AUYGFBLUSA-N	ethisterone
INDBQLZJXZLFIT-NSHDSACASA-N	primaquine
DUHUCHOQIDJXAT-JIKIUCSNSA-N	alfaxalone
DMUAPQTXSSNEDD-KTNMPIKDSA-N	midecamycin
UPSPUYADGBWSHF-RVAUCSDBSA-N	tolmetin
BLGXFZZNTVWLAY-UHFFFAOYSA-N	yohimbine
AGVAZMGAQJOSFJ-WZHZPDAFSA-M	cyanocobalamin
CHNXZKVNWQUJIB-SQDPYLFBSA-N	ethisterone
IKQRPFTXKQQLJF-VQCPGFMQSA-N	rolitetracycline
BHDHELFREODRJK-XRYUJSLGSA-N	fludrocortisone
GQYIWUVLTXOXAJ-UHFFFAOYSA-N	lomustine
QGJZLNKBHJESQX-XWQRYOGZSA-N	betulinic_acid
QCHFTSOMWOSFHM-WPRPVWTQSA-N	pilocarpine
YZXBAPSDXZZRGB-DOFZRALJSA-M	arachidonic_acid
RXZBMPWDPOLZGW-KMAKEOJNSA-N	roxithromycin
OVCDSSHSILBFBN-UHFFFAOYSA-N	amodiaquine
LXMSZDCAJNLERA-SRFJPPJVSA-N	spironolactone
JLGKQTAYUIMGRK-IBGZPJMESA-N	sertaconazole
NPGNOVNWUSPMDP-XZDBBAETSA-N	pivmecillinam
JIWUESGGKYLPPG-UHFFFAOYSA-N	hemicholinium
PXGPLTODNUVGFL-UAAPODJFSA-N	dinoprost
FPUXKXIZEIDQKW-ZJZLDMJOSA-N	ginkgolide_A
YCAYTKNFKBHFCE-ZXZARUISSA-N	biotin
HCYAFALTSJYZDH-BJUDXGSMSA-N	desipramine
XCGYUJZMCCFSRP-UHFFFAOYSA-N	oxamniquine
IVOMOUWHDPKRLL-ASCDQALMSA-N	cyclic_adenosine_monophosphate
AUVVAXYIELKVAI-PMYVHTNPSA-N	emetine
QCDFBFJGMNKBDO-ZEWNHULJSA-N	clioquinol
KLGQDJXPPREURN-CMXOIVNVSA-N	colistin
IOVGROKTTNBUGK-SJCJKPOMSA-N	ritodrine
UNBRKDKAWYKMIV-QWQRMKEZSA-N	methylergometrine
UNFWWIHTNXNPBV-WXKVUWSESA-N	spectinomycin
OKBVVJOGVLARMR-IHRZXMQVSA-N	cefixime
AFNXATANNDIXLG-UHFFFAOYSA-N	sulconazole
RUDATBOHQWOJDD-NSTGSDOLSA-N	ursodeoxycholic_acid
YJGVMLPVUAXIQN-XVVDYKMHSA-N	podophyllotoxin
HFHZKZSRXITVMK-UHFFFAOYSA-N	oxyphenbutazone
AYAPZOUDXCDGIF-FRFVDRIFSA-M	nafcillin
MYPYJXKWCTUITO-LYRMYLQWSA-N	vancomycin
FJXOGVLKCZQRDN-PHCHRAKRSA-N	alclometasone
SMEROWZSTRWXGI-NWFSOSCSSA-M	lithocholic_acid
QVORZSOJJVQEHJ-UHFFFAOYSA-N	amphotericin_B
QFJCIRLUMZQUOT-ADLMHZFOSA-N	sirolimus
NYMGNSNKLVNMIA-UHFFFAOYSA-N	iproniazid
UREBDLICKHMUKA-RKOADNSCSA-N	betamethasone
XEYBRNLFEZDVAW-RTYMFESYSA-M	dinoprostone
ZDFDJJJGIRGMBE-AFARJNEBSA-N	nystatin
MWYHLEQJTQJHSS-UHFFFAOYSA-N	tomelukast
HZEQBCVBILBTEP-TWCWWGPMSA-N	estropipate
DBRXOUCRJQVYJQ-UHFFFAOYSA-N	withaferin_A
SLVMESMUVMCQIY-UHFFFAOYSA-N	mesoridazine
RJKFOVLPORLFTN-LDIYZUBKSA-N	progesterone
MGCQZNBCJBRZDT-UHFFFAOYSA-N	midodrine
WIOGLCCGCVXFCT-YMCCIYPYSA-N	erythromycin
QTQAWLPCGQOSGP-VKNBREQOSA-N	geldanamycin
MVFGUOIZUNYYSO-NSHDSACASA-N	prilocaine
JVBLTQQBEQQLEV-UHFFFAOYSA-N	delsoline
OQDPVLVUJFGPGQ-UHFFFAOYSA-N	piribedil
RRZXIRBKKLTSOM-UHFFFAOYSA-N	abamectin
ISKCJFFZOPXOFC-UHFFFAOYSA-N	propidium_iodide
OZZAYJQNMKMUSD-DMISRAGPSA-N	pregnenolone
HKMGTBOLJQLMES-JLAZNSOCSA-N	ascorbic_acid
IEKWPPTXWFKANS-UHFFFAOYSA-K	cobalt_chloride
FAXGPCHRFPCXOO-UHFFFAOYSA-N	pepstatin
RGPDIGOSVORSAK-XXUMGMQOSA-N	naloxone
DDNCQMVWWZOMLN-IRLDBZIGSA-N	vinpocetine
DQECFVGMGBQCPA-DFRGWQKMSA-N	pivampicillin
CJDRUOGAGYHKKD-PMSQXURASA-N	ajmaline
XQFRJNBWHJMXHO-FSDSQADBSA-N	idoxuridine
QSAMODLUYGNFJU-LEBIDKMGSA-N	geldanamycin
VMXUWOKSQNHOCA-UHFFFAOYSA-N	ranitidine
WWYNJERNGUHSAO-RYHLCRTJSA-N	levonorgestrel
XIURVHNZVLADCM-IUODEOHRSA-M	cefalotin
CWVRJTMFETXNAD-NCZKRNLISA-N	chlorogenic_acid
XSFJVAJPIHIPKU-CCRGDLLISA-N	flunisolide
NDMQBJMWRSGHHJ-WPZUSUJTSA-N	troleandomycin
JYGXADMDTFJGBT-JXJRQGLWSA-N	hydrocortisone
FCFNRCROJUBPLU-GGUWDUSBSA-N	valinomycin
IXORZMNAPKEEDV-JJAVAUGJSA-N	gibberellic_acid
XQFRJNBWHJMXHO-REJBHVJUSA-N	idoxuridine
ZTROUPGCRHSXAO-RTKWQOCYSA-N	betulinic_acid
AYIRNRDRBQJXIF-UHFFFAOYSA-N	florfenicol
XIYOPDCBBDCGOE-IWVLMIASSA-N	metacycline
CWVRJTMFETXNAD-XGVQRKRESA-M	chlorogenic_acid
MFYSYFVPBJMHGN-ZPOLXVRWSA-N	cortisone
MYEJFUXQJGHEQK-KFPNEZBTSA-N	proscillaridin
FELGMEQIXOGIFQ-ZDUSSCGKSA-N	ondansetron
CXGURXWCQYHDIR-ULPVBNQHSA-N	zimeldine
ODQWQRRAPPTVAG-QDBJSMJTSA-N	doxepin
CBEQULMOCCWAQT-WQRHYEAKSA-N	triprolidine
HCFDWZZGGLSKEP-QGZVFWFLSA-N	doxylamine
AZAZKLKDEOMJBJ-KSCSQDNTSA-N	napelline
NCXMLFZGDNKEPB-ZTCXGQLRSA-N	natamycin
WLOHNSSYAXHWNR-UHFFFAOYSA-N	dirithromycin
MNIPYSSQXLZQLJ-UHFFFAOYSA-N	aceclofenac
FVTCRASFADXXNN-OUCADQQQSA-N	riboflavin
KMPWYEUPVWOPIM-SPLQCWDRSA-N	cinchonine
OCDGBSUVYYVKQZ-UHFFFAOYSA-N	gramine
YAPQBXQYLJRXSA-UHFFFAOYSA-N	theobromine
FZRIRHAXJWMMFP-UTQWFWGYSA-N	ursolic_acid
VMWNQDUVQKEIOC-UHFFFAOYSA-N	apomorphine
LHLMOSXCXGLMMN-AUFQYUNVSA-M	ipratropium_bromide
OBZHEBDUNPOCJG-DTWOHOLNSA-N	carbenoxolone
UBEHJDYYBJLBAZ-UHFFFAOYSA-N	dienestrol
AEUTYOVWOVBAKS-UHFFFAOYSA-N	ethambutol
HDRXZJPWHTXQRI-UHFFFAOYSA-N	diltiazem
QBYYXIDJOFZORM-LBPAWUGGSA-N	cisapride
MNLRQHMNZILYPY-MKFCKLDKSA-N	N-acetylmuramic_acid
MCSPBPXATWBACD-UHFFFAOYSA-N	guanabenz
OJMMVQQUTAEWLP-VYIQJDKMSA-N	lincomycin
XJHDMGJURBVLLE-XJFVKYJOSA-N	santonin
SPBDXSGPUHCETR-CVSKBELMSA-N	ivermectin
XRECTZIEBJDKEO-SFIIULIVSA-N	flucytosine
DNXHEGUUPJUMQT-NBOOPKSLSA-N	estrone
RYMZZMVNJRMUDD-DEENRBHHSA-N	simvastatin
RUDATBOHQWOJDD-UHFFFAOYSA-N	ursodeoxycholic_acid
KJBLQGHJOCAOJP-UHFFFAOYSA-N	metoclopramide
RZRPTBIGEANTGU-UHFFFAOYSA-N	adrenosterone
RUDATBOHQWOJDD-SPDSAMOHSA-N	ursodeoxycholic_acid
LUZRJRNZXALNLM-XKNNNLKHSA-N	dihydroergotamine
RRZFQNYMUQPMHE-ABAXVIISSA-N	tretinoin
JGMOKGBVKVMRFX-FLNLFJTMSA-N	dydrogesterone
OQANPHBRHBJGNZ-FYJGNVAPSA-N	sulfasalazine
STECJAGHUSJQJN-QTLBSCIUSA-N	scopolamine
BNQDCRGUHNALGH-UHFFFAOYSA-N	benserazide
YGULWPYYGQCFMP-UHFFFAOYSA-N	metoprolol
WKRLQDKEXYKHJB-ZVZYQTTQSA-N	equilin
OFZCIYFFPZCNJE-GFCCVEGCSA-N	carisoprodol
OBYBTJURMOKVOA-UHFFFAOYSA-N	metixene
QSTWPXAMJICSRV-XWDZYTQJSA-N	tetracycline
BOEGTKLJZSQCCD-LOIXOFCESA-N	cefadroxil
XYNPYHXGMWJBLV-CLUOUSAISA-N	tomatidine
NLVFBUXFDBBNBW-UHFFFAOYSA-N	tobramycin
DBRXOUCRJQVYJQ-IDBFVWFCSA-N	withaferin_A
ORNBQBCIOKFOEO-PRDKCSMWSA-N	pregnenolone
BKYKPTRYDKTTJY-UHFFFAOYSA-N	cyclopenthiazide
QJJXYPPXXYFBGM-FWWCNTFXSA-N	tacrolimus
XTGJCWHCHWNXSE-SOEOFYPVSA-N	staurosporine
YASAKCUCGLMORW-ZXSOXEPXSA-N	rosiglitazone
UZHSEJADLWPNLE-OGLQFSJHSA-N	naloxone
AQHHHDLHHXJYJD-DWSYCVKZSA-N	propranolol
XVDFMHARQUBJRE-UHFFFAOYSA-N	betahistine
SPIUTQOUKAMGCX-UHFFFAOYSA-N	flavoxate
RUDATBOHQWOJDD-VPUSKVEYSA-N	ursodeoxycholic_acid
FVWJYYTZTCVBKE-MEBXIWODSA-N	betulin
APKFDSVGJQXUKY-KKGHZKTASA-N	amphotericin_B
GJSURZIOUXUGAL-UHFFFAOYSA-O	clonidine
IAGQNKXBDXVWPR-UHFFFAOYSA-N	sulpiride
DDNCQMVWWZOMLN-IFMALSPDSA-N	vinpocetine
TZBJGXHYKVUXJN-MZWXYZOWSA-N	genistein
LOUPRKONTZGTKE-VUCZPBBGSA-N	quinidine
XMFCOYRWYYXZMY-UHFFFAOYSA-N	sulmazole
QWVWXRKHAXWWSV-OZIWPBGVSA-N	progesterone
